ID,Severity,Start_Time,City,County,State,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Crossing,Junction,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-3643,4,2022-06-07 08:36:06,Houston,Harris,TX,29.87554297165837,-95.3305621834189,Fair,60.3,46.8,5.5,4.7,False,False,False,False,True,Day
A-3644,2,2022-06-20 08:43:11,Houston,Harris,TX,29.76946388994718,-95.42688914918506,Light Rain,81.3,66.3,10.0,5.6,False,True,False,False,True,Day
A-3645,4,2022-12-29 13:01:59,Austin,Travis,TX,30.217671782534378,-97.72524206130294,Overcast,54.1,66.1,7.0,3.3,False,False,False,False,True,Day
A-3646,2,2022-08-02 11:22:24,Los Angeles,Los Angeles,CA,34.11779682883508,-118.27913496821142,Cloudy,61.1,43.6,10.0,6.9,False,True,False,False,False,Day
A-3647,2,2022-02-13 11:43:06,Charlotte,Mecklenburg,NC,35.16692573336896,-80.82218451377467,Clear,83.3,39.9,8.5,0.5,False,False,False,False,True,Day
A-3648,2,2022-02-28 05:53:02,Houston,Harris,TX,29.71607456300646,-95.44519269665986,Clear,78.4,100.0,10.0,12.2,False,False,False,False,False,Night
A-3649,4,2022-06-03 16:09:58,Dallas,Dallas,TX,32.67257329337811,-96.76986351643882,Clear,67.0,67.8,7.4,10.2,False,False,False,False,False,Day
A-3650,2,2022-08-31 07:42:04,Chicago,Cook,IL,41.914470667625906,-87.6691339777721,Fair,49.5,61.0,10.0,3.1,False,False,False,False,False,Day
A-3651,2,2022-12-26 07:33:07,Austin,Travis,TX,30.151427783722028,-97.71895783843576,Fair,73.8,84.2,7.9,11.9,False,False,False,False,False,Day
A-3652,2,2022-02-11 10:54:05,Houston,Harris,TX,29.810042554092114,-95.35116292649325,Heavy Rain,60.7,95.1,8.5,5.9,False,False,False,True,True,Day
A-3653,4,2022-12-10 07:32:39,Austin,Travis,TX,30.357672116073214,-97.72382935389432,Cloudy,57.2,90.0,4.7,4.2,False,True,False,False,False,Day
A-3654,3,2022-09-11 14:49:23,Los Angeles,Los Angeles,CA,34.1385888018723,-118.24131993277283,Clear,85.0,32.5,5.8,8.5,False,False,False,False,False,Day
A-3655,2,2022-12-14 09:36:15,Los Angeles,Los Angeles,CA,33.9889089496679,-118.30205805059138,Clear,87.0,60.7,10.0,0.4,False,True,False,False,False,Day
A-3656,2,2022-03-29 11:43:30,Miami,Miami-Dade,FL,25.668515182183462,-80.11728349761857,Light Rain,51.7,54.5,7.7,5.6,False,False,False,False,True,Day
A-3657,2,2022-08-02 13:29:36,Miami,Miami-Dade,FL,25.729575739534557,-80.19829720874993,Fair,90.7,97.9,5.1,8.5,False,True,False,False,False,Day
A-3658,2,2022-05-02 07:24:45,Charlotte,Mecklenburg,NC,35.27105960932133,-80.84972234507234,Cloudy,63.7,74.2,7.8,14.1,False,False,False,False,False,Day
A-3659,2,2022-10-09 06:37:04,Dallas,Dallas,TX,32.836889432833246,-96.72775805121513,Fair,76.7,34.1,10.0,1.9,True,False,False,False,False,Day
A-3660,2,2022-10-07 18:08:34,Atlanta,Fulton,GA,33.78222497422743,-84.43244706498623,Clear,92.5,23.2,6.6,2.2,True,False,False,False,False,Day
A-3661,3,2022-08-10 11:53:46,Charlotte,Mecklenburg,NC,35.25350026440985,-80.84547415823093,Clear,62.6,92.4,10.0,6.0,True,False,False,False,False,Day
A-3662,2,2022-09-14 10:45:38,Charlotte,Mecklenburg,NC,35.34515024685002,-80.83461204676064,Fair,68.9,59.8,7.9,5.7,False,False,False,False,False,Day
A-3663,2,2022-02-03 03:51:47,Los Angeles,Los Angeles,CA,34.028297791455806,-118.25528747199188,Fair,75.9,59.2,8.2,10.1,False,False,False,False,False,Night
A-3664,2,2022-07-05 12:47:31,Los Angeles,Los Angeles,CA,34.013301238388145,-118.23003730583065,Cloudy,88.7,53.1,7.5,13.1,False,False,False,False,True,Day
A-3665,2,2022-11-06 13:05:09,Charlotte,Mecklenburg,NC,35.16764345992206,-80.87216532731058,Cloudy,65.3,43.4,5.2,11.1,False,False,True,True,False,Day
A-3666,2,2022-04-11 13:32:29,Houston,Harris,TX,29.782048295875743,-95.37320966513678,Fog,77.1,60.8,8.4,5.2,False,False,False,False,False,Day
A-3667,2,2022-11-29 16:16:26,Seattle,King,WA,47.597222445545334,-122.32553660041359,Light Rain,53.4,76.1,8.8,12.8,True,False,False,False,False,Day
A-3668,3,2022-12-29 07:59:28,Los Angeles,Los Angeles,CA,34.093448953222506,-118.17534915588782,Fair,42.8,59.4,9.7,6.7,False,False,False,False,True,Day
A-3669,2,2022-01-10 07:33:36,Los Angeles,Los Angeles,CA,34.02967252897059,-118.16089004471743,Fair,54.8,80.9,7.4,9.1,False,False,False,False,False,Day
A-3670,2,2022-02-09 17:25:00,Houston,Harris,TX,29.791839104981516,-95.3613250208122,Cloudy,54.8,73.8,5.7,8.7,False,False,True,False,False,Day
A-3671,3,2022-03-24 19:57:03,Miami,Miami-Dade,FL,25.742507189525895,-80.13183812216954,Clear,79.6,78.1,10.0,8.8,False,False,False,False,False,Night
A-3672,3,2022-04-21 06:13:45,Los Angeles,Los Angeles,CA,34.04406475795571,-118.27995410863863,Thunderstorm,63.9,63.7,9.3,10.5,False,False,True,False,False,Day
A-3673,3,2022-09-26 12:00:52,Orlando,Orange,FL,28.534900488784757,-81.2666341013124,Fair,55.8,56.7,8.8,10.2,False,False,False,True,False,Day
A-3674,4,2022-11-07 07:15:21,Los Angeles,Los Angeles,CA,33.96718492088997,-118.2559359118082,Rain,51.7,37.0,10.0,9.9,False,False,False,False,False,Day
A-3675,3,2022-02-20 05:15:27,Dallas,Dallas,TX,32.769700759028176,-96.79864161036237,Fog,58.7,79.7,7.0,4.9,False,False,False,False,True,Night
A-3676,2,2022-10-25 08:54:21,Miami,Miami-Dade,FL,25.78980714114454,-80.16519781512014,Fair,78.8,65.1,6.7,3.5,False,True,False,False,False,Day
A-3677,3,2022-02-01 06:05:24,Los Angeles,Los Angeles,CA,34.002794421155734,-118.20107339395575,Clear,51.6,54.9,10.0,10.0,False,False,True,False,True,Day
A-3678,2,2022-08-04 16:01:06,Houston,Harris,TX,29.855906134663265,-95.37837212447347,Fair,63.1,37.3,10.0,8.3,True,False,False,False,False,Day
A-3679,2,2022-06-27 13:19:43,Austin,Travis,TX,30.26744428704651,-97.8435099905383,Fair,59.3,85.4,6.1,10.5,False,False,False,False,False,Day
A-3680,2,2022-03-11 06:06:31,Houston,Harris,TX,29.729059891121402,-95.33700685877488,Overcast,70.3,59.7,8.9,5.2,False,False,False,False,False,Day
A-3681,2,2022-12-27 00:08:26,Austin,Travis,TX,30.234337298822165,-97.7886047019549,Clear,92.6,97.7,9.6,10.0,False,False,False,False,True,Night
A-3682,2,2022-09-17 17:03:59,Los Angeles,Los Angeles,CA,34.12072557796422,-118.20498969550692,Fair,55.2,18.6,9.8,5.8,False,False,False,False,False,Day
A-3683,2,2022-11-15 07:47:21,Austin,Travis,TX,30.225959660427907,-97.70548443156807,Rain,69.8,66.3,8.3,5.5,False,False,False,False,False,Day
A-3684,2,2022-11-03 14:01:16,Miami,Miami-Dade,FL,25.77660485839957,-80.18217102489304,Thunderstorm,64.8,32.9,7.1,11.7,False,False,False,False,False,Day
A-3685,3,2022-09-11 08:24:22,Orlando,Orange,FL,28.582451808586278,-81.33398465343687,Clear,58.0,45.4,4.8,11.4,False,False,False,False,True,Day
A-3686,4,2022-03-05 14:58:33,Charlotte,Mecklenburg,NC,35.25481078690398,-80.86761557341917,Light Rain,65.8,54.5,10.0,7.9,False,False,False,False,False,Day
A-3687,2,2022-10-01 08:50:23,Atlanta,Fulton,GA,33.720866135121604,-84.3192618432192,Clear,92.3,72.5,10.0,5.6,False,False,False,False,True,Day
A-3688,3,2022-05-11 05:24:02,Houston,Harris,TX,29.802361087055548,-95.36165331677903,Light Rain,64.0,65.4,7.6,6.7,True,False,False,False,False,Night
A-3689,2,2022-07-15 07:27:11,Los Angeles,Los Angeles,CA,34.05998882279337,-118.25296616781756,Clear,64.0,49.0,8.9,7.6,False,False,False,False,False,Day
A-3690,3,2022-04-28 07:04:10,Los Angeles,Los Angeles,CA,33.96620290406988,-118.18663642794182,Heavy Rain,59.3,46.6,7.7,5.4,False,False,False,False,False,Day
A-3691,2,2022-09-12 10:54:40,Austin,Travis,TX,30.328363280292365,-97.77635927166112,Cloudy,71.2,25.7,8.3,8.3,False,False,True,False,False,Day
A-3692,2,2022-11-21 15:37:18,Charlotte,Mecklenburg,NC,35.19642070888548,-80.94833824291017,Fair,50.0,47.8,8.6,5.0,False,True,False,False,False,Day
A-3693,2,2022-12-26 08:55:31,Austin,Travis,TX,30.258419812263142,-97.80548319685145,Clear,66.8,45.1,6.4,13.2,False,False,False,False,False,Day
A-3694,2,2022-07-24 01:27:35,Miami,Miami-Dade,FL,25.777173268827934,-80.12004606730227,Clear,71.7,83.8,8.7,0.0,False,False,False,False,False,Night
A-3695,1,2022-07-15 13:31:17,Miami,Miami-Dade,FL,25.73510540323313,-80.17930198828093,Cloudy,52.3,52.0,9.1,4.5,False,False,False,False,False,Day
A-3696,2,2022-12-14 14:50:07,Los Angeles,Los Angeles,CA,34.09004538609966,-118.23519290059507,Light Rain,89.0,52.2,5.6,10.1,False,False,False,False,False,Day
A-3697,2,2022-01-10 20:45:54,Chicago,Cook,IL,41.82290797869915,-87.58426288231762,Overcast,88.4,64.2,7.4,13.3,True,False,False,False,True,Night
A-3698,2,2022-03-07 14:13:01,Dallas,Dallas,TX,32.74798097454406,-96.78222206372381,Light Rain,98.7,87.3,6.1,4.6,False,False,False,False,False,Day
A-3699,2,2022-12-30 12:43:04,Atlanta,Fulton,GA,33.81028616009528,-84.401759393933,Overcast,73.6,86.9,6.8,6.1,False,False,False,False,False,Day
A-3700,4,2022-08-06 14:18:06,Miami,Miami-Dade,FL,25.762963850657425,-80.21373098942561,Fog,71.2,100.0,8.4,8.8,False,False,False,False,False,Day
A-3701,2,2022-05-26 19:26:42,Dallas,Dallas,TX,32.723859290959226,-96.85577128628674,Overcast,63.8,32.0,8.6,9.0,False,False,True,False,True,Night
A-3702,2,2022-03-04 17:19:05,Orlando,Orange,FL,28.54223641085181,-81.43254746770587,Clear,66.0,63.3,8.6,7.5,False,False,False,False,True,Day
A-3703,2,2022-10-06 08:18:23,Miami,Miami-Dade,FL,25.781782688367024,-80.18306446336207,Overcast,78.9,57.9,10.0,10.1,True,False,False,False,False,Day
A-3704,3,2022-03-14 07:55:55,Seattle,King,WA,47.52689903720859,-122.33988506657337,Clear,65.3,23.5,9.5,8.2,False,True,False,False,False,Day
A-3705,2,2022-06-10 08:11:40,Atlanta,Fulton,GA,33.83171421272326,-84.36359650389079,Thunderstorm,62.7,36.7,9.7,8.3,False,False,False,False,False,Day
A-3706,3,2022-07-26 12:55:47,Seattle,King,WA,47.69567017821533,-122.33638853104357,Fair,73.4,78.2,9.1,13.3,False,False,False,False,True,Day
A-3707,2,2022-09-09 16:15:35,Orlando,Orange,FL,28.544300037155747,-81.4323992660956,Clear,55.6,70.5,6.0,6.3,False,False,False,False,True,Day
A-3708,2,2022-05-28 12:38:32,Miami,Miami-Dade,FL,25.751695917019564,-80.17951957196924,Clear,88.7,70.4,8.6,6.0,False,False,False,False,False,Day
A-3709,2,2022-06-12 05:19:32,Miami,Miami-Dade,FL,25.762847204400675,-80.18251969185712,Cloudy,65.1,68.9,8.9,5.8,False,True,True,False,False,Night
A-3710,2,2022-06-19 16:39:57,Chicago,Cook,IL,41.92275254925687,-87.62893683711727,Clear,76.5,26.3,10.0,4.6,False,True,False,False,False,Day
A-3711,2,2022-12-11 17:09:00,Los Angeles,Los Angeles,CA,34.074830467482236,-118.23583836171555,Heavy Rain,53.0,38.0,6.7,6.5,False,False,False,False,False,Day
A-3712,2,2022-04-02 08:31:52,Orlando,Orange,FL,28.550261410028625,-81.28091538517228,Clear,64.3,49.3,7.8,4.5,False,False,False,True,False,Day
A-3713,2,2022-05-13 15:09:59,Orlando,Orange,FL,28.60741650401522,-81.43879238851093,Clear,59.1,76.6,6.7,8.8,False,True,False,False,False,Day
A-3714,3,2022-09-29 10:47:08,Dallas,Dallas,TX,32.83324693962809,-96.84485975610278,Clear,59.7,62.6,7.6,8.9,False,False,False,False,False,Day
A-3715,2,2022-10-16 18:10:20,Chicago,Cook,IL,41.830104315748024,-87.71489406722581,Clear,47.9,78.1,8.3,8.0,False,False,False,False,True,Day
A-3716,2,2022-05-14 17:05:55,Miami,Miami-Dade,FL,25.806069791596144,-80.18717194729929,Fair,80.8,99.1,6.5,8.6,False,False,False,False,False,Day
A-3717,2,2022-07-07 13:45:15,Miami,Miami-Dade,FL,25.819281030340708,-80.28859902016075,Fair,72.3,28.2,10.0,10.2,False,False,False,False,False,Day
A-3718,2,2022-10-09 15:10:56,Los Angeles,Los Angeles,CA,34.06611298493145,-118.23249146169161,Clear,43.7,57.6,6.9,2.9,True,False,False,False,False,Day
A-3719,2,2022-05-22 18:27:02,Houston,Harris,TX,29.790351670864187,-95.37260911536883,Clear,61.8,57.7,10.0,8.1,False,False,False,False,True,Day
A-3720,3,2022-03-19 12:52:13,Miami,Miami-Dade,FL,25.746328095945493,-80.22049302690424,Clear,61.7,43.4,8.0,13.4,True,False,False,False,True,Day
A-3721,3,2022-11-19 08:28:52,Miami,Miami-Dade,FL,25.7014789883737,-80.16820542506649,Overcast,71.0,68.8,8.0,4.9,False,False,False,False,False,Day
A-3722,2,2022-04-05 16:33:49,Seattle,King,WA,47.700563928110284,-122.31727027281629,Fair,62.8,100.0,10.0,17.0,False,True,False,False,False,Day
A-3723,4,2022-02-24 07:08:02,Atlanta,Fulton,GA,33.682026901054115,-84.30774513856396,Clear,81.3,41.0,10.0,5.8,False,False,False,False,True,Day
A-3724,2,2022-04-07 09:03:15,Los Angeles,Los Angeles,CA,34.13626293798916,-118.21304751145172,Clear,79.5,72.0,9.8,8.0,False,False,False,True,False,Day
A-3725,2,2022-04-25 17:32:08,Houston,Harris,TX,29.757137547199942,-95.37295673647452,Fair,98.1,39.1,5.5,8.2,True,False,False,False,False,Day
A-3726,2,2022-11-08 16:39:37,Atlanta,Fulton,GA,33.81137198143504,-84.50206542930448,Clear,31.6,23.9,10.0,1.3,False,False,False,False,False,Day
A-3727,2,2022-09-22 10:15:07,Los Angeles,Los Angeles,CA,34.053345799421905,-118.19721814084892,Cloudy,85.5,47.7,10.0,3.8,False,False,False,False,False,Day
A-3728,2,2022-05-30 07:35:02,Los Angeles,Los Angeles,CA,34.09907053897701,-118.19681619823803,Snow,76.9,65.5,8.4,9.6,True,False,False,False,False,Day
A-3729,2,2022-05-09 09:37:32,Los Angeles,Los Angeles,CA,34.074642722695415,-118.17751813614815,Clear,62.4,68.0,7.0,6.1,False,False,False,False,False,Day
A-3730,2,2022-01-31 08:22:42,Dallas,Dallas,TX,32.74323116958919,-96.91138737290613,Clear,61.2,95.5,6.5,3.5,False,False,False,False,False,Day
A-3731,3,2022-02-18 07:29:44,Los Angeles,Los Angeles,CA,34.05890597940568,-118.23344581238163,Clear,63.7,65.6,8.3,11.9,False,False,False,False,False,Day
A-3732,2,2022-10-26 16:16:49,Chicago,Cook,IL,41.87095347958051,-87.59687294668963,Fair,68.7,60.3,6.7,8.2,False,False,False,False,False,Day
A-3733,3,2022-10-23 07:57:31,Houston,Harris,TX,29.79254902286675,-95.30972186899233,Clear,56.9,76.7,8.5,6.4,False,False,False,False,False,Day
A-3734,2,2022-04-04 11:06:38,Charlotte,Mecklenburg,NC,35.23417706104201,-80.81300510771885,Fair,40.9,65.0,7.8,16.1,True,False,False,False,True,Day
A-3735,2,2022-08-29 09:43:11,Miami,Miami-Dade,FL,25.77600784419498,-80.18877171215554,Rain,57.2,59.5,6.3,3.0,False,False,False,False,False,Day
A-3736,3,2022-12-11 22:40:33,Charlotte,Mecklenburg,NC,35.17580642392005,-80.89401771437801,Clear,61.0,56.4,7.6,2.9,False,False,True,False,False,Night
A-3737,2,2022-08-13 10:04:04,Dallas,Dallas,TX,32.71279340600272,-96.8028539405205,Fair,73.6,72.7,9.1,5.4,False,False,False,False,True,Day
A-3738,2,2022-11-26 05:12:34,Austin,Travis,TX,30.270731391434914,-97.72365881392413,Overcast,47.2,70.6,7.1,8.1,False,False,False,False,False,Night
A-3739,2,2022-08-25 05:13:43,Austin,Travis,TX,30.276277605552192,-97.70395799850941,Clear,74.6,54.7,8.2,8.8,False,False,False,False,False,Night
A-3740,2,2022-08-05 14:33:06,Dallas,Dallas,TX,32.724121635642575,-96.8763119497508,Clear,46.9,88.8,10.0,4.1,False,False,False,False,False,Day
A-3741,2,2022-09-05 14:09:14,Atlanta,Fulton,GA,33.77757782855194,-84.3732275033692,Cloudy,71.0,76.8,7.4,1.4,False,False,False,False,False,Day
A-3742,2,2022-03-20 10:10:33,Austin,Travis,TX,30.2979522300988,-97.81673930350728,Clear,73.3,79.2,7.1,9.3,False,False,False,False,False,Day
A-3743,3,2022-10-30 11:20:30,Austin,Travis,TX,30.27500667670968,-97.7298060547256,Overcast,63.0,41.7,9.2,5.2,False,True,False,False,False,Day
A-3744,2,2022-05-27 04:56:03,Los Angeles,Los Angeles,CA,34.05298692898661,-118.30106990579142,Clear,65.7,49.7,10.0,7.0,True,False,False,False,True,Night
A-3745,2,2022-04-24 13:58:59,Los Angeles,Los Angeles,CA,33.98882515420453,-118.31585039139144,Fair,75.5,90.3,9.8,7.3,False,False,False,False,False,Day
A-3746,2,2022-04-06 12:47:19,Miami,Miami-Dade,FL,25.69748682950239,-80.10127620671149,Cloudy,56.3,80.8,7.6,10.8,False,False,False,False,False,Day
A-3747,2,2022-10-17 06:39:22,Dallas,Dallas,TX,32.796435447380155,-96.86610759698608,Clear,69.6,31.7,7.6,4.9,True,False,False,False,False,Day
A-3748,2,2022-10-03 06:32:18,Houston,Harris,TX,29.718998935009683,-95.40163412418616,Clear,59.7,66.7,8.0,13.4,False,False,False,False,True,Day
A-3749,2,2022-10-28 06:04:15,Houston,Harris,TX,29.722511844978857,-95.37081857289515,Clear,88.3,79.2,8.3,6.4,False,False,False,False,True,Day
A-3750,2,2022-02-15 06:44:47,Seattle,King,WA,47.62013935691122,-122.43622003529511,Light Rain,73.1,39.5,10.0,1.6,False,False,True,False,False,Day
A-3751,3,2022-10-09 14:21:42,Atlanta,Fulton,GA,33.850882624878615,-84.34873002592848,Cloudy,49.3,80.2,9.2,3.0,False,False,False,False,True,Day
A-3752,2,2022-12-24 07:37:25,Atlanta,Fulton,GA,33.72912794526912,-84.42303614197375,Clear,92.3,61.0,10.0,2.8,False,False,False,False,False,Day
A-3753,4,2022-01-09 07:04:48,Miami,Miami-Dade,FL,25.864233933666366,-80.24280847081528,Cloudy,80.0,90.1,10.0,4.1,False,False,False,False,False,Day
A-3754,2,2022-04-21 07:26:04,Orlando,Orange,FL,28.534487185184204,-81.33298049768922,Cloudy,46.9,57.4,3.9,8.0,False,True,True,False,False,Day
A-3755,2,2022-08-13 20:30:05,Miami,Miami-Dade,FL,25.789892660253052,-80.25859358222728,Thunderstorm,42.1,31.1,8.0,11.0,False,False,False,False,False,Night
A-3756,2,2022-10-29 17:12:41,Los Angeles,Los Angeles,CA,34.10018580889155,-118.22131820097061,Fair,46.6,70.6,8.9,0.0,False,True,False,False,False,Day
A-3757,3,2022-06-17 07:10:25,Los Angeles,Los Angeles,CA,34.103825873660035,-118.24252231612444,Light Rain,50.3,37.5,9.3,10.6,False,False,False,False,True,Day
A-3758,2,2022-04-02 08:01:39,Miami,Miami-Dade,FL,25.778653235422603,-80.18893551596717,Fair,67.3,48.5,9.1,12.7,False,False,False,False,False,Day
A-3759,3,2022-02-10 07:56:41,Houston,Harris,TX,29.748915714089964,-95.37261960282832,Light Rain,66.2,23.7,5.5,15.2,False,False,False,False,True,Day
A-3760,3,2022-02-12 12:13:23,Seattle,King,WA,47.64760334922918,-122.3256695481919,Clear,76.0,43.8,5.5,8.7,False,False,False,False,False,Day
A-3761,3,2022-04-17 02:03:51,Los Angeles,Los Angeles,CA,34.073400371420014,-118.35755515100813,Clear,60.3,86.9,8.9,0.0,True,False,False,False,False,Night
A-3762,1,2022-04-24 15:59:08,Orlando,Orange,FL,28.516506710699296,-81.42291188186687,Light Rain,61.1,62.9,8.2,1.6,True,False,False,False,False,Day
A-3763,3,2022-11-01 13:17:35,Charlotte,Mecklenburg,NC,35.297554391677494,-80.88876288875922,Overcast,66.7,55.4,10.0,10.6,False,True,False,False,False,Day
A-3764,3,2022-12-13 18:08:32,Miami,Miami-Dade,FL,25.784569931891813,-80.1364242909586,Clear,81.9,42.5,9.0,7.4,False,False,False,False,False,Day
A-3765,2,2022-04-13 07:09:11,Charlotte,Mecklenburg,NC,35.18964050692806,-80.83516889831441,Fair,36.6,64.1,10.0,4.5,False,False,False,False,True,Day
A-3766,3,2022-04-23 17:13:09,Miami,Miami-Dade,FL,25.7183920816737,-80.1912326261512,Fair,61.2,55.6,10.0,1.0,False,False,False,False,False,Day
A-3767,4,2022-06-16 17:23:00,Dallas,Dallas,TX,32.87464583120411,-96.7042182157944,Clear,84.8,100.0,8.9,2.7,False,False,True,False,False,Day
A-3768,2,2022-03-16 06:34:17,Houston,Harris,TX,29.73576924831971,-95.47102347480835,Clear,66.0,60.4,10.0,9.1,False,False,False,False,True,Day
A-3769,2,2022-09-22 10:14:04,Los Angeles,Los Angeles,CA,34.08984725262651,-118.1729757779371,Clear,60.6,69.1,8.1,8.9,False,False,False,False,False,Day
A-3770,2,2022-03-18 07:53:51,Los Angeles,Los Angeles,CA,34.07104269424579,-118.24311027901354,Fair,52.8,47.3,8.9,10.9,False,False,False,False,False,Day
A-3771,1,2022-08-28 07:06:26,Charlotte,Mecklenburg,NC,35.26304747885047,-80.88085854205782,Clear,78.5,59.7,9.1,12.3,False,False,False,False,False,Day
A-3772,2,2022-03-04 08:47:12,Atlanta,Fulton,GA,33.84459067949467,-84.41471362341721,Clear,57.8,69.3,7.3,3.5,False,False,False,False,True,Day
A-3773,2,2022-08-04 13:12:25,Miami,Miami-Dade,FL,25.811565804059196,-80.21670804413878,Heavy Rain,57.7,41.6,6.7,10.7,False,False,False,False,True,Day
A-3774,2,2022-08-26 10:04:38,Orlando,Orange,FL,28.580088536192207,-81.30419611789483,Clear,85.5,71.9,6.4,4.0,False,False,False,False,False,Day
A-3775,2,2022-10-06 19:03:27,Dallas,Dallas,TX,32.76685636274185,-96.78504043650241,Cloudy,49.3,62.6,6.9,6.5,False,False,False,False,False,Night
A-3776,3,2022-06-02 06:15:36,Atlanta,Fulton,GA,33.71577133930917,-84.35367697704851,Light Rain,89.5,14.5,8.7,4.1,False,True,False,False,False,Day
A-3777,2,2022-07-18 21:35:37,Austin,Travis,TX,30.388173284112025,-97.78020814236356,Clear,67.5,76.5,9.6,10.1,False,True,False,False,False,Night
A-3778,3,2022-11-03 07:54:34,Charlotte,Mecklenburg,NC,35.22500819051429,-80.83754140946479,Clear,65.4,69.8,6.5,4.7,False,False,False,False,False,Day
A-3779,2,2022-12-09 16:07:16,Dallas,Dallas,TX,32.77136554741683,-96.75153530499107,Fair,69.3,64.8,9.1,9.6,False,False,False,False,False,Day
A-3780,3,2022-12-09 08:49:57,Atlanta,Fulton,GA,33.76343964275934,-84.33169175224617,Fair,65.3,47.3,8.5,8.9,False,True,False,False,False,Day
A-3781,3,2022-08-02 06:11:56,Houston,Harris,TX,29.769972755556243,-95.43678767953763,Fair,57.1,100.0,10.0,11.6,False,False,False,False,True,Day
A-3782,2,2022-02-04 17:11:10,Miami,Miami-Dade,FL,25.84133881071857,-80.15137139933476,Fair,70.2,48.2,8.0,9.3,True,True,False,False,True,Day
A-3783,2,2022-08-14 08:24:39,Los Angeles,Los Angeles,CA,34.079180341751545,-118.25099312770327,Heavy Rain,57.7,10.0,10.0,14.5,False,False,False,False,False,Day
A-3784,2,2022-02-04 15:48:24,Austin,Travis,TX,30.201703784001694,-97.72483131153794,Clear,71.4,70.3,10.0,4.4,False,True,False,False,True,Day
A-3785,3,2022-02-10 14:16:02,Austin,Travis,TX,30.234218097274002,-97.76950024886752,Overcast,99.7,57.3,8.3,10.2,True,False,False,False,True,Day
A-3786,3,2022-04-21 12:13:26,Los Angeles,Los Angeles,CA,34.05273547047197,-118.16740936272451,Clear,74.9,31.1,7.9,8.6,False,False,False,False,True,Day
A-3787,2,2022-03-18 12:17:12,Dallas,Dallas,TX,32.82798205483231,-96.78399104621884,Fair,62.2,54.9,10.0,4.0,True,False,False,False,False,Day
